First_column,Second_column,Third_column,Fourth_column,Fifth_column,Sixth_column,Seventh_column,Eighth_column
ld,15414,7449.990625,0.0006681419861820359,7449.990625,0.0006681419861820359,6853.076145284136,0.0006681490916093935
le,65187,7449.990625,0.004843733414361395,7449.990625,0.004843733414361395,6958.544108802844,0.0048437387434319135
lb,3837,7449.990625,-0.00030308378029531013,7449.990625,-0.00030308378029531013,6646.606412712306,-0.00030307933940321163
lc,6512,7449.990625,-7.867129170335829e-05,7449.990625,-7.867129170335829e-05,6749.0994912346505,-7.866685081125979e-05
la,56122,7449.990625,0.004083247517883137,7449.990625,0.004083247517883137,6545.588735034428,0.004083251958775236
ln,1101,7449.990625,-0.0005326148411199938,7449.990625,-0.0005326148411199938,7975.903784994337,-0.000532611288406315
lo,32432,7449.990625,0.0020958283997174476,7449.990625,0.0020958283997174476,8096.602838829099,0.0020958319524311264
ll,42152,7449.990625,0.0029112658950225523,7449.990625,0.0029112658950225523,7739.126816342118,0.0029112685595578114
lm,4527,7449.990625,-0.00024519763996977417,7449.990625,-0.00024519763996977417,7856.745957620084,-0.00024519053454241657
lj,310,7449.990625,-0.0005989733153910493,7449.990625,-0.0005989733153910493,7508.4915432548105,-0.0005989688744989508
lk,1878,7449.990625,-0.0004674296505413622,7449.990625,-0.0004674296505413622,7623.043240789793,-0.0004674252096492637
lh,667,7449.990625,-0.0005690248272571807,7449.990625,-0.0005690248272571807,7283.96627314362,-0.0005690212745435019
li,52325,7449.990625,0.0037647058803713662,7449.990625,0.0037647058803713662,7395.467481708791,0.003764709433085045
lv,3102,7449.990625,-0.00036474645526141103,7449.990625,-0.00036474645526141103,8984.736659225216,-0.00036474201436931253
lw,1277,7449.990625,-0.0005178497630708989,7449.990625,-0.0005178497630708989,9117.783516617483,-0.0005178426576435413
lt,11511,7449.990625,0.00034070879451064684,7449.990625,0.00034070879451064684,8723.263302691243,0.00034071323540274534
lu,12269,7449.990625,0.000404298816647497,7449.990625,0.000404298816647497,8853.229086086867,0.0004043032575395955
lr,19718,7449.990625,0.0010292167118564066,7449.990625,0.0010292167118564066,8467.963807293554,0.0010292229291053445
ls,16021,7449.990625,0.0007190648076971229,7449.990625,0.0007190648076971229,8594.841148774873,0.0007190692485892214
lp,2100,7449.990625,-0.0004488054372586703,7449.990625,-0.0004488054372586703,8218.845067188035,-0.0004488001081881521
lq,10,7449.990625,-0.0006241416272700917,7449.990625,-0.0006241416272700917,8342.6318139405,-0.0006241389627348326
lz,115,7449.990625,-0.0006153335618819256,7449.990625,-0.0006153335618819256,9526.124580848798,-0.0006153255682761483
h0,2,7449.990625,-0.000624813090155385,7449.990625,-0.000624813090155385,3237.4723220270175,-0.0006248086492632865
lx,14,7449.990625,-0.0006238067840058648,7449.990625,-0.0006238067840058648,9252.366478620068,-0.0006238014549353466
ly,23817,7449.990625,0.001373092750611704,7449.990625,0.001373092750611704,9388.481683622813,0.001373096303325383
lspace,63106,7449.990625,0.004669153952363558,7449.990625,0.004669153952363558,2553.1231250908368,0.0046691566168988174
l-,1060,7449.990625,-0.0005360547561394924,7449.990625,-0.0005360547561394924,3028.3708680084997,-0.0005360458743552954
l6,5,7449.990625,-0.0006245617356626099,7449.990625,-0.0006245617356626099,3432.332569663469,-0.0006245572947705114
l7,4,7449.990625,-0.0006246452244340617,7449.990625,-0.0006246452244340617,3481.5102761160947,-0.0006246398953635435
l4,19,7449.990625,-0.0006233857874349269,7449.990625,-0.0006233857874349269,3336.6499275301844,-0.0006233813465428284
l5,19,7449.990625,-0.0006233857874349269,7449.990625,-0.0006233857874349269,3384.0504699604153,-0.0006233822347212481
l2,78,7449.990625,-0.0006184359691019381,7449.990625,-0.0006184359691019381,3244.4377987864273,-0.0006184315282098396
l3,31,7449.990625,-0.0006223803694638264,7449.990625,-0.0006223803694638264,3290.1169882933123,-0.000622372375858049
l0,9,7449.990625,-0.0006242251160415435,7449.990625,-0.0006242251160415435,3155.585787530784,-0.0006242180106141859
l1,64,7449.990625,-0.0006196110291512014,7449.990625,-0.0006196110291512014,3199.598611098649,-0.0006196083646159423
l8,1,7449.990625,-0.0006248965789268368,7449.990625,-0.0006248965789268368,3531.5977286861757,-0.000624893026213158
l9,3,7449.990625,-0.0006247278250270938,7449.990625,-0.0006247278250270938,3582.6091508345635,-0.0006247198314213165
8-,254,7449.990625,-0.0006036717792312629,7449.990625,-0.0006036717792312629,4385.260973345991,-0.000603665561982325
8space,6024,7449.990625,-0.00011961009960259616,7449.990625,-0.00011961009960259616,3613.1192266521207,-0.00011960743506733706
88,1162,7449.990625,-0.000527496268887262,7449.990625,-0.000527496268887262,5191.560618452066,-0.0005274927161735832
89,1163,7449.990625,-0.0005274127801158102,7449.990625,-0.0005274127801158102,5272.5542506020965,-0.000527407451045292
82,732,7449.990625,-0.0005635705235818023,7449.990625,-0.0005635705235818023,4733.030780208581,-0.0005635643063328644
83,876,7449.990625,-0.0005514912970738806,7449.990625,-0.0005514912970738806,4806.257652954871,-0.0005514868561817821
80,1414,7449.990625,-0.0005063558461415596,7449.990625,-0.0005063558461415596,4590.294516068434,-0.0005063514052494611
81,923,7449.990625,-0.0005475468967119923,7449.990625,-0.0005475468967119923,4661.047986750836,-0.0005475371267493756
86,978,7449.990625,-0.0005429328098216502,7449.990625,-0.0005429328098216502,5033.548452126989,-0.0005429292571079714
87,1002,7449.990625,-0.0005409201975226097,7449.990625,-0.0005409201975226097,5111.896631110547,-0.0005409184211657703
84,848,7449.990625,-0.000553838752637148,7449.990625,-0.000553838752637148,4880.743242945182,-0.0005538343117450495
85,913,7449.990625,-0.0005483871134970286,7449.990625,-0.0005483871134970286,4956.502056030615,-0.0005483791198912513
8j,31,7449.990625,-0.0006223803694638264,7449.990625,-0.0006223803694638264,11062.458118436038,-0.0006223759285717279
8k,22,7449.990625,-0.0006231353211205715,7449.990625,-0.0006231353211205715,11218.893088682848,-0.0006231317684068927
8h,100,7449.990625,-0.0006165912225242209,7449.990625,-0.0006165912225242209,10753.946047297259,-0.0006165832289184436
8i,102,7449.990625,-0.0006164233568028976,7449.990625,-0.0006164233568028976,10907.471229318877,-0.0006164180277323794
8n,34,7449.990625,-0.0006221281267926315,7449.990625,-0.0006221281267926315,11696.738977484449,-0.0006221254622573724
8o,34,7449.990625,-0.0006221281267926315,7449.990625,-0.0006221281267926315,11858.815042433209,-0.000622123685900533
8l,142,7449.990625,-0.0006130669305548508,7449.990625,-0.0006130669305548508,11376.761762692357,-0.0006130660423764311
8m,39,7449.990625,-0.0006217089065785331,7449.990625,-0.0006217089065785331,11536.049015214867,-0.0006217000247943361
8b,68,7449.990625,-0.0006192761858869744,7449.990625,-0.0006192761858869744,9864.158685142605,-0.000619274409530135
8c,105,7449.990625,-0.0006161720023101225,7449.990625,-0.0006161720023101225,10008.669788469731,-0.000616167561418024
8a,122,7449.990625,-0.0006147455877680841,7449.990625,-0.0006147455877680841,9721.183512667374,-0.0006147438114112447
8f,49,7449.990625,-0.0006208686897934967,7449.990625,-0.0006208686897934967,10451.33153621445,-0.0006208660252582376
8g,42,7449.990625,-0.0006214566639073382,7449.990625,-0.0006214566639073382,10601.895444264608,-0.0006214522230152397
8d,43,7449.990625,-0.0006213740633143061,7449.990625,-0.0006213740633143061,10154.708484440773,-0.0006213678460653682
8e,32,7449.990625,-0.0006222951043355351,7449.990625,-0.0006222951043355351,10302.265682252313,-0.0006222933279786957
8z,0,7449.990625,-0.0006249809558767083,7449.990625,-0.0006249809558767083,13727.668237582991,-0.0006249765149846098
8x,4,7449.990625,-0.0006246452244340617,7449.990625,-0.0006246452244340617,13376.777854123437,-0.0006246407835419632
8y,53,7449.990625,-0.0006205338465292698,7449.990625,-0.0006205338465292698,13551.644534773144,-0.0006205294056371713
8r,74,7449.990625,-0.0006187725887230044,7449.990625,-0.0006187725887230044,12353.18284129353,-0.0006187645951172271
8s,95,7449.990625,-0.0006170095545598997,7449.990625,-0.0006170095545598997,12520.622709979421,-0.000616999784597283
8p,122,7449.990625,-0.0006147455877680841,7449.990625,-0.0006147455877680841,12022.259870751292,-0.0006147402586975659
8q,1,7449.990625,-0.0006248965789268368,7449.990625,-0.0006248965789268368,12187.055397788694,-0.0006248894734994792
8v,4,7449.990625,-0.0006246452244340617,7449.990625,-0.0006246452244340617,13030.611521542765,-0.0006246390071851238
8w,24,7449.990625,-0.0006229665672208284,7449.990625,-0.0006229665672208284,13203.09234289193,-0.0006229612381503102
8t,367,7449.990625,-0.0005941922509578035,7449.990625,-0.0005941922509578035,12689.35481291332,-0.000594187810065705
8u,8,7449.990625,-0.000624309492991415,7449.990625,-0.000624309492991415,12859.358269713077,-0.0006243059402777362
8E,0,7449.990625,-0.0006249809558767083,7449.990625,-0.0006249809558767083,6352.902144761494,-0.0006249765149846098
8U,0,7449.990625,-0.0006249809558767083,7449.990625,-0.0006249809558767083,8127.31137705639,-0.0006249756268061901
q1,7,7449.990625,-0.0006243929817628668,7449.990625,-0.0006243929817628668,3101.097875601562,-0.000624389429049188
q0,3,7449.990625,-0.0006247278250270938,7449.990625,-0.0006247278250270938,3059.1095585576304,-0.000624724272313415
q3,3,7449.990625,-0.0006247278250270938,7449.990625,-0.0006247278250270938,3187.4487697286313,-0.000624724272313415
q2,12,7449.990625,-0.0006239746497271881,7449.990625,-0.0006239746497271881,3143.8732355815955,-0.0006239702088350896
q5,0,7449.990625,-0.0006249809558767083,7449.990625,-0.0006249809558767083,3277.053467495258,-0.0006249765149846098
q4,5,7449.990625,-0.0006245617356626099,7449.990625,-0.0006245617356626099,3231.837726459851,-0.0006245528538784129
q7,1,7449.990625,-0.0006248965789268368,7449.990625,-0.0006248965789268368,3370.0192907963033,-0.0006248868089642201
q6,7,7449.990625,-0.0006243929817628668,7449.990625,-0.0006243929817628668,3323.1094637213246,-0.0006243885408707683
q9,0,7449.990625,-0.0006249809558767083,7449.990625,-0.0006249809558767083,3466.4552357663065,-0.0006249738504493507
q8,0,7449.990625,-0.0006249809558767083,7449.990625,-0.0006249809558767083,3417.7966244919107,-0.0006249765149846098
qspace,202,7449.990625,-0.0006080345116288299,7449.990625,-0.0006080345116288299,2484.120939712952,-0.0006080256298446329
q-,5,7449.990625,-0.0006245617356626099,7449.990625,-0.0006245617356626099,2937.7373852037954,-0.0006245546302352523
qU,0,7449.990625,-0.0006249809558767083,7449.990625,-0.0006249809558767083,5244.290068242972,-0.0006249756268061901
qE,0,7449.990625,-0.0006249809558767083,7449.990625,-0.0006249809558767083,4124.215791678053,-0.0006249765149846098
qq,1,7449.990625,-0.0006248965789268368,7449.990625,-0.0006248965789268368,8023.189915767081,-0.0006248912498563186
qp,5,7449.990625,-0.0006245617356626099,7449.990625,-0.0006245617356626099,7904.067685970223,-0.0006245572947705114
qs,47,7449.990625,-0.0006210374436932398,7449.990625,-0.0006210374436932398,8266.017545065057,-0.0006210303382658822
qr,8,7449.990625,-0.000624309492991415,7449.990625,-0.000624309492991415,8143.839260076934,-0.0006243032757424771
qu,7578,7449.990625,1.0758505197827617e-05,7449.990625,1.0758505197827617e-05,8514.965267675925,1.0765610625185218e-05
qt,30,7449.990625,-0.0006224638582352782,7449.990625,-0.0006224638582352782,8389.726004317909,-0.0006224567528079206
qw,4,7449.990625,-0.0006246452244340617,7449.990625,-0.0006246452244340617,8770.03564339824,-0.0006246416717203829
qv,8,7449.990625,-0.000624309492991415,7449.990625,-0.000624309492991415,8641.735350500403,-0.0006243041639208968
qy,2,7449.990625,-0.000624813090155385,7449.990625,-0.000624813090155385,9031.221239809825,-0.0006248095374417062
qx,3,7449.990625,-0.0006247278250270938,7449.990625,-0.0006247278250270938,8899.864902427946,-0.000624724272313415
qz,4,7449.990625,-0.0006246452244340617,7449.990625,-0.0006246452244340617,9164.10211516261,-0.0006246407835419632
qa,91,7449.990625,-0.000617346174180966,7449.990625,-0.000617346174180966,6297.576719900496,-0.0006173426214672872
qc,27,7449.990625,-0.0006227169890848927,7449.990625,-0.0006227169890848927,6492.612646217929,-0.0006227116600143745
qb,7,7449.990625,-0.0006243929817628668,7449.990625,-0.0006243929817628668,6394.376058838398,-0.0006243832118002501
qe,12,7449.990625,-0.0006239746497271881,7449.990625,-0.0006239746497271881,6693.4337965358745,-0.0006239675442998305
qd,5,7449.990625,-0.0006245617356626099,7449.990625,-0.0006245617356626099,6592.295637034409,-0.0006245581829489311
qg,4,7449.990625,-0.0006246452244340617,7449.990625,-0.0006246452244340617,6900.108645581045,-0.0006246390071851238
qf,16,7449.990625,-0.0006236380301061217,7449.990625,-0.0006236380301061217,6796.0354855003425,-0.0006236291483219247
qi,79,7449.990625,-0.0006183524803304863,7449.990625,-0.0006183524803304863,7112.698962811051,-0.0006183489276168075
qh,5,7449.990625,-0.0006245617356626099,7449.990625,-0.0006245617356626099,7005.660784742539,-0.0006245528538784129
qk,1,7449.990625,-0.0006248965789268368,7449.990625,-0.0006248965789268368,7331.2593485741045,-0.000624893026213158
qj,2,7449.990625,-0.000624813090155385,7449.990625,-0.000624813090155385,7221.229777162756,-0.0006248077610848668
qm,56,7449.990625,-0.0006202824920364947,7449.990625,-0.0006202824920364947,7555.836779114371,-0.0006202780511443962
ql,20,7449.990625,-0.0006233031868418948,7449.990625,-0.0006233031868418948,7442.79330725856,-0.0006232987459497963
qo,17,7449.990625,-0.0006235545413346699,7449.990625,-0.0006235545413346699,7786.47016351934,-0.0006235518767994108
qn,17,7449.990625,-0.0006235545413346699,7449.990625,-0.0006235545413346699,7670.394372208165,-0.0006235447713720532
ck,13653,7449.990625,0.0005204068287412156,7449.990625,0.0005204068287412156,8177.665782309583,0.000520408605098055
cj,39,7449.990625,-0.0006217089065785331,7449.990625,-0.0006217089065785331,8054.986665253398,-0.0006217026893295952
ci,21821,7449.990625,0.0012056418086103804,7449.990625,0.0012056418086103804,7933.872226108284,0.0012056471376808986
ch,47870,7449.990625,0.003390964842253652,7449.990625,0.003390964842253652,7814.320461103239,0.0033909746122162687
co,64444,7449.990625,0.00478140282922368,7449.990625,0.00478140282922368,8684.047012139486,0.004781409046472618
cn,296,7449.990625,-0.0006001483754403125,7449.990625,-0.0006001483754403125,8555.101804800493,-0.0006001430463697943
cm,415,7449.990625,-0.0005901652500028831,7449.990625,-0.0005901652500028831,8427.722932299695,-0.0005901599209323649
cl,13877,7449.990625,0.0005391989077452308,7449.990625,0.0005391989077452308,8301.910956827782,0.0005392051249941687
cc,6106,7449.990625,-0.0001127329340988581,7449.990625,-0.0001127329340988581,7239.8895049357025,-0.000112730269563599
cb,12723,7449.990625,0.0004423865718194975,7449.990625,0.0004423865718194975,7129.638350092925,0.0004423936772468551
ca,43504,7449.990625,0.0030246880555750977,7449.990625,0.0030246880555750977,7020.919448141834,0.003024693384645616
0E,0,7449.990625,-0.0006249809558767083,7449.990625,-0.0006249809558767083,6755.136573801599,-0.0006249765149846098
cg,186,7449.990625,-0.0006093765492209968,7449.990625,-0.0006093765492209968,7696.3287545418425,-0.0006093685556152195
cf,248,7449.990625,-0.0006041753763952329,7449.990625,-0.0006041753763952329,7579.893891525491,-0.0006041700473247147
ce,48411,7449.990625,0.0034363498713219087,7449.990625,0.0034363498713219087,7465.012071078034,0.003436355200392427
cd,508,7449.990625,-0.0005823634907642372,7449.990625,-0.0005823634907642372,7351.67891964441,-0.000582358161693719
cz,562,7449.990625,-0.0005778328926453469,7449.990625,-0.0005778328926453469,10204.974647008517,-0.0005778248990395696
cy,2379,7449.990625,-0.0004254001595427326,7449.990625,-0.0004254001595427326,10059.034263980328,-0.0004253912777585356
cx,5,7449.990625,-0.0006245617356626099,7449.990625,-0.0006245617356626099,9914.608064605472,-0.0006245537420568326
cs,2707,7449.990625,-0.0003978826157435833,7449.990625,-0.0003978826157435833,9215.456344888462,-0.0003978763984946454
cr,17846,7449.990625,0.0008721690036850305,7449.990625,0.0008721690036850305,9080.26493458762,0.0008721716682202896
cq,329,7449.990625,-0.0005973799233061072,7449.990625,-0.0005973799233061072,8946.630829902482,-0.000597374594235589
cp,361,7449.990625,-0.0005946958481217735,7449.990625,-0.0005946958481217735,8814.557323544159,-0.0005946922954080947
cw,107,7449.990625,-0.0006160032484103795,7449.990625,-0.0006160032484103795,9771.704398743146,-0.0006160014720535401
cv,45,7449.990625,-0.0006212053094145631,7449.990625,-0.0006212053094145631,9630.330878918581,-0.0006212008685224646
cu,10145,7449.990625,0.00022611157390883818,7449.990625,0.00022611157390883818,9490.494384075075,0.00022611779115777608
ct,28231,7449.990625,0.0017433947618883394,7449.990625,0.0017433947618883394,9352.201064068553,0.0017433965382451788
cE,0,7449.990625,-0.0006249809558767083,7449.990625,-0.0006249809558767083,4560.906041343034,-0.0006249774031630295
cU,0,7449.990625,-0.0006249809558767083,7449.990625,-0.0006249809558767083,5832.964072653332,-0.0006249711859140916
c-,228,7449.990625,-0.0006058540336084661,7449.990625,-0.0006058540336084661,3207.4199603676116,-0.0006058487045379479
cspace,13098,7449.990625,0.0004738467396236956,7449.990625,0.0004738467396236956,2690.0396325664756,0.0004738538450510532
wE,0,7449.990625,-0.0006249809558767083,7449.990625,-0.0006249809558767083,3958.2345220168986,-0.0006249756268061901
3E,0,7449.990625,-0.0006249809558767083,7449.990625,-0.0006249809558767083,6602.195933734848,-0.0006249782913414492
c9,6,7449.990625,-0.000624478246891158,7449.990625,-0.000624478246891158,3810.908379308449,-0.0006244738059990596
c8,9,7449.990625,-0.0006242251160415435,7449.990625,-0.0006242251160415435,3755.3766914229823,-0.0006242162342573465
c3,16,7449.990625,-0.0006236380301061217,7449.990625,-0.0006236380301061217,3492.4517338692117,-0.0006236353655708626
c2,71,7449.990625,-0.0006190239432157796,7449.990625,-0.0006190239432157796,3442.710107864056,-0.0006190195023236811
c1,113,7449.990625,-0.0006155014276032489,7449.990625,-0.0006155014276032489,3393.882171342592,-0.0006155005394248292
c0,16,7449.990625,-0.0006236380301061217,7449.990625,-0.0006236380301061217,3345.953482045641,-0.0006236318128571838
c7,7,7449.990625,-0.0006243929817628668,7449.990625,-0.0006243929817628668,3700.8470267678294,-0.0006243912054060274
c6,19,7449.990625,-0.0006233857874349269,7449.990625,-0.0006233857874349269,3647.304497321918,-0.000623379570185989
c5,12,7449.990625,-0.0006239746497271881,7449.990625,-0.0006239746497271881,3594.734271672339,-0.0006239693206566699
c4,13,7449.990625,-0.0006238902727773166,7449.990625,-0.0006238902727773166,3543.121582521925,-0.0006238867200636378
va,11057,7449.990625,0.00030262192751706607,7449.990625,0.00030262192751706607,6061.223832502615,0.00030262903294442367
vb,46,7449.990625,-0.0006211218206431113,7449.990625,-0.0006211218206431113,6153.875965160646,-0.0006211182679294325
vc,112,7449.990625,-0.0006155849163747007,7449.990625,-0.0006155849163747007,6247.923256846804,-0.0006155804754826022
vd,192,7449.990625,-0.0006088729520570269,7449.990625,-0.0006088729520570269,6343.375675572565,-0.000608866734808089
ve,52646,7449.990625,0.003791635450056674,7449.990625,0.003791635450056674,6440.242850191999,0.003791638114591933
vf,53,7449.990625,-0.0006205338465292698,7449.990625,-0.0006205338465292698,6538.534056078228,-0.0006205294056371713
vg,411,7449.990625,-0.0005905000932671101,7449.990625,-0.0005905000932671101,6638.258200801496,-0.0005904956523750116
vh,51,7449.990625,-0.0006207026004290128,7449.990625,-0.0006207026004290128,6739.423809829122,-0.0006206954950016552
vi,26878,7449.990625,0.0016298882243859225,7449.990625,0.0016298882243859225,6842.039012268175,0.001629892665278021
vj,24,7449.990625,-0.0006229665672208284,7449.990625,-0.0006229665672208284,6946.111526672208,-0.0006229630145071496
vk,42,7449.990625,-0.0006214566639073382,7449.990625,-0.0006214566639073382,7051.648646933854,-0.0006214504466584003
vl,157,7449.990625,-0.0006118083817341358,7449.990625,-0.0006118083817341358,7158.657228285479,-0.0006118039408420373
vm,37,7449.990625,-0.0006218767722998564,7449.990625,-0.0006218767722998564,7267.143673430517,-0.0006218723314077579
vn,175,7449.990625,-0.0006102993665990653,7449.990625,-0.0006102993665990653,7377.113918828402,-0.0006102904848148683
vo,6095,7449.990625,-0.00011365397512008713,7449.990625,-0.00011365397512008713,7488.573421156353,-0.00011364420515747042
vp,80,7449.990625,-0.0006182689915590345,7449.990625,-0.0006182689915590345,7601.527143971446,-0.0006182627743100966
vq,4,7449.990625,-0.0006246452244340617,7449.990625,-0.0006246452244340617,7715.979544596704,-0.0006246407835419632
vr,323,7449.990625,-0.0005978835204700772,7449.990625,-0.0005978835204700772,7831.9345612549505,-0.000597878191399559
vs,278,7449.990625,-0.0006016582787538027,7449.990625,-0.0006016582787538027,7949.395600474384,-0.0006016538378617042
vt,74,7449.990625,-0.0006187725887230044,7449.990625,-0.0006187725887230044,8068.365524789774,-0.0006187672596524862
vu,237,7449.990625,-0.0006050973055948816,7449.990625,-0.0006050973055948816,8188.846640763218,-0.0006050955292380422
vv,40,7449.990625,-0.0006216236414502418,7449.990625,-0.0006216236414502418,8310.840687348265,-0.000621617424201304
vw,14,7449.990625,-0.0006238067840058648,7449.990625,-0.0006238067840058648,8434.348824621133,-0.0006238005667569269
vx,3,7449.990625,-0.0006247278250270938,7449.990625,-0.0006247278250270938,8559.37162290247,-0.0006247216077781559
vy,510,7449.990625,-0.0005821947368644942,7449.990625,-0.0005821947368644942,8685.909052292944,-0.0005821902959723957
vz,5,7449.990625,-0.0006245617356626099,7449.990625,-0.0006245617356626099,8813.960472645504,-0.000624555518413672
vE,0,7449.990625,-0.0006249809558767083,7449.990625,-0.0006249809558767083,3985.048725019155,-0.0006249765149846098
vU,0,7449.990625,-0.0006249809558767083,7449.990625,-0.0006249809558767083,5054.191322412687,-0.0006249756268061901
vspace,1969,7449.990625,-0.00045979486884561993,7449.990625,-0.00045979486884561993,2419.819010957207,-0.00045978509888300323
v-,53,7449.990625,-0.0006205338465292698,7449.990625,-0.0006205338465292698,2853.045336338311,-0.0006205267411019122
v0,1,7449.990625,-0.0006248965789268368,7449.990625,-0.0006248965789268368,2968.8910737562137,-0.000624893026213158
v1,23,7449.990625,-0.0006230518323491196,7449.990625,-0.0006230518323491196,3008.962615706229,-0.0006230456151001817
v2,12,7449.990625,-0.0006239746497271881,7449.990625,-0.0006239746497271881,3049.782982684454,-0.0006239693206566699
v3,5,7449.990625,-0.0006245617356626099,7449.990625,-0.0006245617356626099,3091.3647695333934,-0.0006245581829489311
v4,1,7449.990625,-0.0006248965789268368,7449.990625,-0.0006248965789268368,3133.7206928322953,-0.0006248894734994792
v5,2,7449.990625,-0.000624813090155385,7449.990625,-0.000624813090155385,3176.863587715526,-0.0006248077610848668
v6,0,7449.990625,-0.0006249809558767083,7449.990625,-0.0006249809558767083,3220.806404463061,-0.0006249720740925113
v7,2,7449.990625,-0.000624813090155385,7449.990625,-0.000624813090155385,3265.562204857547,-0.0006248095374417062
v8,28,7449.990625,-0.0006226317239566015,7449.990625,-0.0006226317239566015,3311.144158302559,-0.000622627283064503
v9,2,7449.990625,-0.000624813090155385,7449.990625,-0.000624813090155385,3357.565537696787,-0.0006248095374417062
BE,0,7449.990625,-0.0006249809558767083,7449.990625,-0.0006249809558767083,5877.492453734231,-0.0006249782913414492
tq,15,7449.990625,-0.0006237215188775735,7449.990625,-0.0006237215188775735,7837.366548414906,-0.0006237161898070553
BU,0,7449.990625,-0.0006249809558767083,7449.990625,-0.0006249809558767083,7536.9910188513095,-0.0006249720740925113
Bd,0,7449.990625,-0.0006249809558767083,7449.990625,-0.0006249809558767083,9456.152476091756,-0.000624972962270931
Be,0,7449.990625,-0.0006249809558767083,7449.990625,-0.0006249809558767083,9596.743736408112,-0.0006249774031630295
Bf,0,7449.990625,-0.0006249809558767083,7449.990625,-0.0006249809558767083,9738.89421214973,-0.0006249738504493507
Bg,0,7449.990625,-0.0006249809558767083,7449.990625,-0.0006249809558767083,9882.596770725095,-0.0006249747386277704
Ba,0,7449.990625,-0.0006249809558767083,7449.990625,-0.0006249809558767083,9043.794039809138,-0.0006249756268061901
Bb,0,7449.990625,-0.0006249809558767083,7449.990625,-0.0006249809558767083,9179.6723687288,-0.0006249765149846098
Bc,0,7449.990625,-0.0006249809558767083,7449.990625,-0.0006249809558767083,9317.126810080328,-0.0006249774031630295
Bl,0,7449.990625,-0.0006249809558767083,7449.990625,-0.0006249809558767083,10624.08791609722,-0.0006249756268061901
Bm,0,7449.990625,-0.0006249809558767083,7449.990625,-0.0006249809558767083,10776.910523721917,-0.0006249774031630295
Bn,1,7449.990625,-0.0006248965789268368,7449.990625,-0.0006248965789268368,10931.21391242136,-0.000624893026213158
Bo,0,7449.990625,-0.0006249809558767083,7449.990625,-0.0006249809558767083,11086.98482893985,-0.0006249756268061901
Bh,0,7449.990625,-0.0006249809558767083,7449.990625,-0.0006249809558767083,10027.843521416049,-0.0006249756268061901
Bi,0,7449.990625,-0.0006249809558767083,7449.990625,-0.0006249809558767083,10174.625811751768,-0.0006249765149846098
Bj,0,7449.990625,-0.0006249809558767083,7449.990625,-0.0006249809558767083,10322.934224686585,-0.0006249782913414492
Bk,0,7449.990625,-0.0006249809558767083,7449.990625,-0.0006249809558767083,10472.758576595177,-0.0006249720740925113
Bt,0,7449.990625,-0.0006249809558767083,7449.990625,-0.0006249809558767083,11887.335184175894,-0.0006249738504493507
Bu,0,7449.990625,-0.0006249809558767083,7449.990625,-0.0006249809558767083,12051.590431858016,-0.0006249738504493507
Bv,0,7449.990625,-0.0006249809558767083,7449.990625,-0.0006249809558767083,12217.199277313388,-0.0006249782913414492
Bw,0,7449.990625,-0.0006249809558767083,7449.990625,-0.0006249809558767083,12384.14249068103,-0.0006249765149846098
Bp,0,7449.990625,-0.0006249809558767083,7449.990625,-0.0006249809558767083,11244.209256044833,-0.0006249765149846098
Bq,0,7449.990625,-0.0006249809558767083,7449.990625,-0.0006249809558767083,11402.872415623222,-0.0006249800676982886
Br,0,7449.990625,-0.0006249809558767083,7449.990625,-0.0006249809558767083,11562.958772645294,-0.0006249765149846098
Bs,0,7449.990625,-0.0006249809558767083,7449.990625,-0.0006249809558767083,11724.452039996499,-0.000624972962270931
Bx,0,7449.990625,-0.0006249809558767083,7449.990625,-0.0006249809558767083,12552.40012708462,-0.0006249782913414492
By,0,7449.990625,-0.0006249809558767083,7449.990625,-0.0006249809558767083,12721.951536582286,-0.0006249738504493507
Bz,0,7449.990625,-0.0006249809558767083,7449.990625,-0.0006249809558767083,12892.77537493819,-0.0006249756268061901
Bspace,0,7449.990625,-0.0006249809558767083,7449.990625,-0.0006249809558767083,3354.6768138124385,-0.000624972962270931
B-,0,7449.990625,-0.0006249809558767083,7449.990625,-0.0006249809558767083,4060.757465729861,-0.0006249747386277704
B4,0,7449.990625,-0.0006249809558767083,7449.990625,-0.0006249809558767083,4515.863471587877,-0.0006249800676982886
B5,0,7449.990625,-0.0006249809558767083,7449.990625,-0.0006249809558767083,4585.589824527642,-0.0006249756268061901
B6,0,7449.990625,-0.0006249809558767083,7449.990625,-0.0006249809558767083,4656.539695352201,-0.0006249747386277704
B7,0,7449.990625,-0.0006249809558767083,7449.990625,-0.0006249809558767083,4728.728123848566,-0.000624972962270931
B0,0,7449.990625,-0.0006249809558767083,7449.990625,-0.0006249809558767083,4248.889397935529,-0.0006249782913414492
B1,0,7449.990625,-0.0006249809558767083,7449.990625,-0.0006249809558767083,4313.873779013563,-0.0006249774031630295
B2,0,7449.990625,-0.0006249809558767083,7449.990625,-0.0006249809558767083,4380.020699642503,-0.0006249765149846098
B3,0,7449.990625,-0.0006249809558767083,7449.990625,-0.0006249809558767083,4447.345502041485,-0.0006249765149846098
B8,0,7449.990625,-0.0006249809558767083,7449.990625,-0.0006249809558767083,4802.170041830363,-0.0006249765149846098
B9,0,7449.990625,-0.0006249809558767083,7449.990625,-0.0006249809558767083,4876.880259558344,-0.0006249702977356719
